"","my.var","Reads","Phylum","Species","file","name","Sites","Fish_No","Lab Number (new)","LIMS (original tube ID)","ID #","Weight_g","Length_cm","Kfactor","Location","Long","Lat","Date of Capture","Dato uttak HI","Comments","Tail length (cm)","Gonad score","M/F","SEmptyach content","Tapeworm","Nematode","prop","ypos"
"183","466",28,"Nematoda","Nippostrongylus brasiliensis","Invertebrates/D90.xlsx","90","Site 11","F18",90,"41579","31-009-2012",3212,67.5,1.04439363918102,"Alta",23.211147,70.002317,1899-12-31 03:08:12,1.09111111111111,NA,2.3,"3","M","Fish","No","No",0.172605104179509,47.74996917766
"184","4",6040,"Arthropoda","Nephila clavipes","Invertebrates/D10.xlsx","10","Site 11","F2",10,"41594","31-068-2012",4216,73,1.08375726510667,"Alta",23.211147,70.002317,1899-12-31 11:07:12,1.09111111111111,NA,2.7,"2","M","Fish","Yes","No",2.23191190599364,2.06488803488286
"185","52",3482,"Arthropoda","Nephila clavipes","Invertebrates/D11.xlsx","11","Site 7","F4",11,"41459","38-226-2012",3290,64,1.25503540039062,"Månes/Tosken",16.957545,69.341588,2012-07-03 00:00:00,0.591111111111111,NA,1.5,"2","M","Empty","No","No",2.69696688044118,3.35145769433343
"186","118",52,"Arthropoda","Nephila clavipes","Invertebrates/D114.xlsx","114","Site 10","F20",114,"41563","8-061-2012",2919,67,0.97053161459355,"Bugøynes",29.673126,69.987245,1900-01-01 03:06:12,0.905925926,NA,1.9,"2","F","Fish","Yes","NA",0.376484216623226,81.4798725745728
"187","154",32,"Arthropoda","Nephila clavipes","Invertebrates/D18.xlsx","18","Site 10","F1",18,"41559","8-150-2012",3144,65,1.14483386436049,"Bugøynes",29.673126,69.987245,1899-12-31 03:07:12,0.905925926,NA,1.8,"3","M","Fish","Yes","NA",0.252087600441153,82.9210650701119
"188","187",1654,"Arthropoda","Nephila clavipes","Invertebrates/D22.xlsx","22","Site 6","F6",22,"41444","22-003-2012",3594,67,1.19496081632382,"Nordkapp",26.14643,70.953424,2012-07-17 00:00:00,0.530925926,NA,2.1,"2","M","Empty","Yes","No",4.33483593668099,18.0967606667366
"189","222",424,"Arthropoda","Nephila clavipes","Invertebrates/D30.xlsx","30","Site 8","F8",30,"41493","81-079-2012",3390,68,1.07813454101364,"Andøya",15.619177,69.138241,2012-06-26 00:00:00,0.799444444444445,NA,0,"1","M","Empty","No","No",4.29236687588581,40.3522980360397
"190","251",222,"Arthropoda","Nephila clavipes","Invertebrates/D33.xlsx","33","Site 7","F11",33,"41462","38-292-2012",3212,62.5,1.3156352,"Månes/Tosken",16.957545,69.341588,2012-07-11 00:00:00,0.591111111111111,NA,1.5,"3","M","Fish","No","No",1.35763209393346,24.3334148727984
"191","271",338,"Arthropoda","Nephila clavipes","Invertebrates/D34.xlsx","34","Site 11","F5",34,"41596","31-087-2012",4028,75,0.954785185185185,"Alta",23.211147,70.002317,1899-12-31 23:07:12,1.09111111111111,NA,4.1,"3","M","Empty","Yes","No",2.01118648101868,3.43329763179817
"192","342",636,"Arthropoda","Nephila clavipes","Invertebrates/D45.xlsx","45","Site 11","F7",45,"41598","31-002-2012",2201,59,1.07167724061369,"Alta",23.211147,70.002317,1899-12-31 02:08:12,1.09111111111111,NA,1.7,"2","M","Fish","No","No",2.77003484320558,33.8501742160279
"193","355",290,"Arthropoda","Nephila clavipes","Invertebrates/D51.xlsx","51","Site 6","F15",51,"41438","22-008-2012",2480,60,1.14814814814815,"Nordkapp",26.14643,70.953424,2012-07-18 00:00:00,0.530925926,NA,2,"3","M","Fish","No","No",4.4933374651379,6.21320111558723
"194","372",144,"Arthropoda","Nephila clavipes","Invertebrates/D65.xlsx","65","Site 11","F9",65,"41597","31-005-2012",3102,69,0.944266367131494,"Alta",23.211147,70.002317,1899-12-31 03:08:12,1.09111111111111,"Mangler fettfinne",1.4,"2","M","Empty","No","No",1.89873417721519,0.949367088607595
"195","389",268,"Arthropoda","Nephila clavipes","Invertebrates/D70.xlsx","70","Site 8","F20",70,"41489","81-096-2012",2742,67,0.911681290584281,"Andøya",15.619177,69.138241,2012-07-05 00:00:00,0.799444444444445,NA,4,"3","F","Empty","No","Yes",2.43415077202543,4.4141689373297
"196","436",80,"Arthropoda","Nephila clavipes","Invertebrates/D83.xlsx","83","Site 11","F15",83,"41591","31-082-2012",2907,65,1.05853436504324,"Alta",23.211147,70.002317,1899-12-31 20:07:12,1.09111111111111,NA,2.7,"3","M","Fish","No","No",2.0607934054611,31.1179804224626
"197","461",228,"Arthropoda","Nephila clavipes","Invertebrates/D90.xlsx","90","Site 11","F18",90,"41579","31-009-2012",3212,67.5,1.04439363918102,"Alta",23.211147,70.002317,1899-12-31 03:08:12,1.09111111111111,NA,2.3,"3","M","Fish","No","No",1.40549870546172,48.5390210824806
"198","470",28,"Arthropoda","Nephila clavipes","Invertebrates/D92.xlsx","92","Site 7","F23",92,"41470","38-321-2012",2837,66.5,0.96470471220167,"Månes/Tosken",16.957545,69.341588,2012-07-18 00:00:00,0.591111111111111,NA,3.4,"2","F","Empty","No","Yes",0.836820083682008,3.88523610280933
"199","535",986,"Arthropoda","Nephila clavipes","Invertebrates/MG98.xlsx","98","Site 7","F26",98,"41472","38-355-2012",3094,64,1.18026733398438,"Månes/Tosken",16.957545,69.341588,2012-07-18 00:00:00,0.591111111111111,NA,2.7,"2","M","Fish","Yes","No",4.48426414407859,5.62579588866655
"200","19",30,"Arthropoda","Nasonia vitripennis","Invertebrates/D10.xlsx","10","Site 11","F2",10,"41594","31-068-2012",4216,73,1.08375726510667,"Alta",23.211147,70.002317,1899-12-31 11:07:12,1.09111111111111,NA,2.7,"2","M","Fish","Yes","No",0.0110856551622201,3.18638681546079
"201","72",24,"Arthropoda","Nasonia vitripennis","Invertebrates/D11.xlsx","11","Site 7","F4",11,"41459","38-226-2012",3290,64,1.25503540039062,"Månes/Tosken",16.957545,69.341588,2012-07-03 00:00:00,0.591111111111111,NA,1.5,"2","M","Empty","No","No",0.0185890882052235,4.70923567865663
"202","492",58,"Arthropoda","Nasonia vitripennis","Invertebrates/MG104.xlsx","104","Site 10","F14",104,"41548","8-110-2012",2161,62,0.906733577254876,"Bugøynes",29.673126,69.987245,1900-01-01 04:06:12,0.905925926,NA,1.6,"3","M","NA","NA","NA",0.147417649450996,14.8561407076047
"203","63",306,"Mollusca","Mytilus galloprovincialis","Invertebrates/D11.xlsx","11","Site 7","F4",11,"41459","38-226-2012",3290,64,1.25503540039062,"Månes/Tosken",16.957545,69.341588,2012-07-03 00:00:00,0.591111111111111,NA,1.5,"2","M","Empty","No","No",0.2370108746166,4.83703566006754
"204","202",30,"Mollusca","Mytilus galloprovincialis","Invertebrates/D22.xlsx","22","Site 6","F6",22,"41444","22-003-2012",3594,67,1.19496081632382,"Nordkapp",26.14643,70.953424,2012-07-17 00:00:00,0.530925926,NA,2.1,"2","M","Empty","Yes","No",0.0786245937729322,20.3034909319635
"205","210",246,"Mollusca","Mytilus galloprovincialis","Invertebrates/D24.xlsx","24","Site 6","F7",24,"41441","22-012-2012",3178,64,1.21231079101562,"Nordkapp",26.14643,70.953424,2012-07-19 00:00:00,0.530925926,NA,2,"4","M","Krill","Yes","No",33.0645161290323,38.8440860215054
"206","296",50,"Mollusca","Mytilus galloprovincialis","Invertebrates/D36.xlsx","36","Site 8","F9",36,"41501","81-115-2012",3628,67,1.2062653983369,"Andøya",15.619177,69.138241,2012-08-01 00:00:00,0.799444444444445,NA,1.2,"3","M","Empty","No","No",0.0733869547349263,3.25104209475724
"207","498",32,"Mollusca","Mytilus galloprovincialis","Invertebrates/MG104.xlsx","104","Site 10","F14",104,"41548","8-110-2012",2161,62,0.906733577254876,"Bugøynes",29.673126,69.987245,1900-01-01 04:06:12,0.905925926,NA,1.6,"3","M","NA","NA","NA",0.0813338755591704,14.9705164701098
"208","61",372,"Ctenophora","Mnemiopsis leidyi","Invertebrates/D11.xlsx","11","Site 7","F4",11,"41459","38-226-2012",3290,64,1.25503540039062,"Månes/Tosken",16.957545,69.341588,2012-07-03 00:00:00,0.591111111111111,NA,1.5,"2","M","Empty","No","No",0.288130867180965,5.09960653096632
"209","295",58,"Ctenophora","Mnemiopsis leidyi","Invertebrates/D36.xlsx","36","Site 8","F9",36,"41501","81-115-2012",3628,67,1.2062653983369,"Andøya",15.619177,69.138241,2012-08-01 00:00:00,0.799444444444445,NA,1.2,"3","M","Empty","No","No",0.0851288674925145,3.33030000587096
"210","401",28,"Ctenophora","Mnemiopsis leidyi","Invertebrates/D70.xlsx","70","Site 8","F20",70,"41489","81-096-2012",2742,67,0.911681290584281,"Andøya",15.619177,69.138241,2012-07-05 00:00:00,0.799444444444445,NA,4,"3","F","Empty","No","Yes",0.254314259763851,5.75840145322434
"211","397",40,"Mollusca","Mizuhopecten yessoensis","Invertebrates/D70.xlsx","70","Site 8","F20",70,"41489","81-096-2012",2742,67,0.911681290584281,"Andøya",15.619177,69.138241,2012-07-05 00:00:00,0.799444444444445,NA,4,"3","F","Empty","No","Yes",0.36330608537693,6.06721162579473
"212","48",142,"Arthropoda","Marsupenaeus japonicus","Invertebrates/D109.xlsx","109","Site 10","F15",109,"41565","8-031-2012",3262,66,1.13462448173192,"Bugøynes",29.673126,69.987245,1900-01-01 02:06:12,0.905925926,NA,1.5,"2","M","Krill","Yes","NA",2.89559543230016,5.85236541598695
"213","69",80,"Arthropoda","Marsupenaeus japonicus","Invertebrates/D11.xlsx","11","Site 7","F4",11,"41459","38-226-2012",3290,64,1.25503540039062,"Månes/Tosken",16.957545,69.341588,2012-07-03 00:00:00,0.591111111111111,NA,1.5,"2","M","Empty","No","No",0.0619636273507451,5.27465377823218
"214","78",20,"Arthropoda","Marsupenaeus japonicus","Invertebrates/D110.xlsx","110","Site 10","F16",110,"41567","8-014-2012",2935,65,1.06873008648157,"Bugøynes",29.673126,69.987245,1900-01-01 02:06:12,0.905925926,NA,2.2,"2","M","Fish+Krill","Yes","NA",0.472813238770686,3.78250591016548
"215","98",20,"Arthropoda","Marsupenaeus japonicus","Invertebrates/D112.xlsx","112","Site 10","F18",112,"41549","8-016-2012",3352,71,0.936545677556711,"Bugøynes",29.673126,69.987245,1900-01-01 02:06:12,0.905925926,NA,2.6,"1","F","Krill","Yes","NA",0.357270453733476,61.3076098606645
"216","175",92,"Arthropoda","Marsupenaeus japonicus","Invertebrates/D20.xlsx","20","Site 6","F5",20,"41443","22-007-2012",2986,66.5,1.01537126211991,"Nordkapp",26.14643,70.953424,2012-07-17 00:00:00,0.530925926,NA,1.4,"2","M","Krill","No","No",0.0723224954405383,2.41494245644928
"217","212",80,"Arthropoda","Marsupenaeus japonicus","Invertebrates/D24.xlsx","24","Site 6","F7",24,"41441","22-012-2012",3178,64,1.21231079101562,"Nordkapp",26.14643,70.953424,2012-07-19 00:00:00,0.530925926,NA,2,"4","M","Krill","Yes","No",10.752688172043,60.752688172043
"218","297",40,"Arthropoda","Marsupenaeus japonicus","Invertebrates/D36.xlsx","36","Site 8","F9",36,"41501","81-115-2012",3628,67,1.2062653983369,"Andøya",15.619177,69.138241,2012-08-01 00:00:00,0.799444444444445,NA,1.2,"3","M","Empty","No","No",0.0587095637879411,3.40221922151118
"219","395",56,"Arthropoda","Marsupenaeus japonicus","Invertebrates/D70.xlsx","70","Site 8","F20",70,"41489","81-096-2012",2742,67,0.911681290584281,"Andøya",15.619177,69.138241,2012-07-05 00:00:00,0.799444444444445,NA,4,"3","F","Empty","No","Yes",0.508628519527702,6.50317892824705
"220","484",252,"Arthropoda","Marsupenaeus japonicus","Invertebrates/MG104.xlsx","104","Site 10","F14",104,"41548","8-110-2012",2161,62,0.906733577254876,"Bugøynes",29.673126,69.987245,1900-01-01 04:06:12,0.905925926,NA,1.6,"3","M","NA","NA","NA",0.640504270028467,15.3314355429036
"221","49",54,"Arthropoda","Manduca sexta","Invertebrates/D109.xlsx","109","Site 10","F15",109,"41565","8-031-2012",3262,66,1.13462448173192,"Bugøynes",29.673126,69.987245,1900-01-01 02:06:12,0.905925926,NA,1.5,"2","M","Krill","Yes","NA",1.10114192495922,7.85073409461664
"222","180",34,"Arthropoda","Manduca sexta","Invertebrates/D20.xlsx","20","Site 6","F5",20,"41443","22-007-2012",2986,66.5,1.01537126211991,"Nordkapp",26.14643,70.953424,2012-07-17 00:00:00,0.530925926,NA,1.4,"2","M","Krill","No","No",0.0267278787497642,2.46446764354443
"223","486",164,"Arthropoda","Manduca sexta","Invertebrates/MG104.xlsx","104","Site 10","F14",104,"41548","8-110-2012",2161,62,0.906733577254876,"Bugøynes",29.673126,69.987245,1900-01-01 04:06:12,0.905925926,NA,1.6,"3","M","NA","NA","NA",0.416836112240748,15.8601057340382
"224","3",6074,"Echinodermata","Lytechinus variegatus","Invertebrates/D10.xlsx","10","Site 11","F2",10,"41594","31-068-2012",4216,73,1.08375726510667,"Alta",23.211147,70.002317,1899-12-31 11:07:12,1.09111111111111,NA,2.7,"2","M","Fish","Yes","No",2.24447564851083,4.31416746729732
"225","39",42,"Echinodermata","Lytechinus variegatus","Invertebrates/D100.xlsx","100","Site 7","F27",100,"41473","38-324-2012",3062,63,1.22456978088119,"Månes/Tosken",16.957545,69.341588,2012-07-18 00:00:00,0.591111111111111,NA,2.8,"4","M","Empty","No","No",0.100656664909169,23.0288069788621
"226","54",1284,"Echinodermata","Lytechinus variegatus","Invertebrates/D11.xlsx","11","Site 7","F4",11,"41459","38-226-2012",3290,64,1.25503540039062,"Månes/Tosken",16.957545,69.341588,2012-07-03 00:00:00,0.591111111111111,NA,1.5,"2","M","Empty","No","No",0.994516218979459,5.80289370139728
"227","190",458,"Echinodermata","Lytechinus variegatus","Invertebrates/D22.xlsx","22","Site 6","F6",22,"41444","22-003-2012",3594,67,1.19496081632382,"Nordkapp",26.14643,70.953424,2012-07-17 00:00:00,0.530925926,NA,2.1,"2","M","Empty","Yes","No",1.20033546493343,20.9429709613167
"228","248",338,"Echinodermata","Lytechinus variegatus","Invertebrates/D33.xlsx","33","Site 7","F11",33,"41462","38-292-2012",3212,62.5,1.3156352,"Månes/Tosken",16.957545,69.341588,2012-07-11 00:00:00,0.591111111111111,NA,1.5,"3","M","Fish","No","No",2.06702544031311,26.0457436399217
"229","341",786,"Echinodermata","Lytechinus variegatus","Invertebrates/D45.xlsx","45","Site 11","F7",45,"41598","31-002-2012",2201,59,1.07167724061369,"Alta",23.211147,70.002317,1899-12-31 02:08:12,1.09111111111111,NA,1.7,"2","M","Fish","No","No",3.42334494773519,36.9468641114983
"230","374",78,"Echinodermata","Lytechinus variegatus","Invertebrates/D65.xlsx","65","Site 11","F9",65,"41597","31-005-2012",3102,69,0.944266367131494,"Alta",23.211147,70.002317,1899-12-31 03:08:12,1.09111111111111,"Mangler fettfinne",1.4,"2","M","Empty","No","No",1.02848101265823,2.4129746835443
"231","388",270,"Echinodermata","Lytechinus variegatus","Invertebrates/D70.xlsx","70","Site 8","F20",70,"41489","81-096-2012",2742,67,0.911681290584281,"Andøya",15.619177,69.138241,2012-07-05 00:00:00,0.799444444444445,NA,4,"3","F","Empty","No","Yes",2.45231607629428,7.98365122615804
"232","433",256,"Echinodermata","Lytechinus variegatus","Invertebrates/D83.xlsx","83","Site 11","F15",83,"41591","31-082-2012",2907,65,1.05853436504324,"Alta",23.211147,70.002317,1899-12-31 20:07:12,1.09111111111111,NA,2.7,"3","M","Fish","No","No",6.59453889747553,35.445646573931
"233","494",50,"Echinodermata","Lytechinus variegatus","Invertebrates/MG104.xlsx","104","Site 10","F14",104,"41548","8-110-2012",2161,62,0.906733577254876,"Bugøynes",29.673126,69.987245,1900-01-01 04:06:12,0.905925926,NA,1.6,"3","M","NA","NA","NA",0.127084180561204,16.1320658804392
"234","534",1120,"Echinodermata","Lytechinus variegatus","Invertebrates/MG98.xlsx","98","Site 7","F26",98,"41472","38-355-2012",3094,64,1.18026733398438,"Månes/Tosken",16.957545,69.341588,2012-07-18 00:00:00,0.591111111111111,NA,2.7,"2","M","Fish","Yes","No",5.09368746589049,10.4147716936511
"235","183",20,"Arthropoda","Lucilia sericata","Invertebrates/D20.xlsx","20","Site 6","F5",20,"41443","22-007-2012",2986,66.5,1.01537126211991,"Nordkapp",26.14643,70.953424,2012-07-17 00:00:00,0.530925926,NA,1.4,"2","M","Krill","No","No",0.0157222816175083,2.48569272372807
"236","489",94,"Arthropoda","Lucilia sericata","Invertebrates/MG104.xlsx","104","Site 10","F14",104,"41548","8-110-2012",2161,62,0.906733577254876,"Bugøynes",29.673126,69.987245,1900-01-01 04:06:12,0.905925926,NA,1.6,"3","M","NA","NA","NA",0.238918259455063,16.3150671004473
"237","2",7926,"Arthropoda","Lucilia cuprina","Invertebrates/D10.xlsx","10","Site 11","F2",10,"41594","31-068-2012",4216,73,1.08375726510667,"Alta",23.211147,70.002317,1899-12-31 11:07:12,1.09111111111111,NA,2.7,"2","M","Fish","Yes","No",2.92883009385855,6.900820338482
"238","32",386,"Arthropoda","Lucilia cuprina","Invertebrates/D100.xlsx","100","Site 7","F27",100,"41473","38-324-2012",3062,63,1.22456978088119,"Månes/Tosken",16.957545,69.341588,2012-07-18 00:00:00,0.591111111111111,NA,2.8,"4","M","Empty","No","No",0.925082682260461,23.5416766524469
"239","51",4468,"Arthropoda","Lucilia cuprina","Invertebrates/D11.xlsx","11","Site 7","F4",11,"41459","38-226-2012",3290,64,1.25503540039062,"Månes/Tosken",16.957545,69.341588,2012-07-03 00:00:00,0.591111111111111,NA,1.5,"2","M","Empty","No","No",3.46066858753911,8.03048610465657
"240","188",1640,"Arthropoda","Lucilia cuprina","Invertebrates/D22.xlsx","22","Site 6","F6",22,"41444","22-003-2012",3594,67,1.19496081632382,"Nordkapp",26.14643,70.953424,2012-07-17 00:00:00,0.530925926,NA,2.1,"2","M","Empty","Yes","No",4.29814445958696,23.6922109235769
"241","225",52,"Arthropoda","Lucilia cuprina","Invertebrates/D30.xlsx","30","Site 8","F8",30,"41493","81-079-2012",3390,68,1.07813454101364,"Andøya",15.619177,69.138241,2012-06-26 00:00:00,0.799444444444445,NA,0,"1","M","Empty","No","No",0.526422352702976,42.7616926503341
"242","250",286,"Arthropoda","Lucilia cuprina","Invertebrates/D33.xlsx","33","Site 7","F11",33,"41462","38-292-2012",3212,62.5,1.3156352,"Månes/Tosken",16.957545,69.341588,2012-07-11 00:00:00,0.591111111111111,NA,1.5,"3","M","Fish","No","No",1.74902152641879,27.9537671232877
"243","270",590,"Arthropoda","Lucilia cuprina","Invertebrates/D34.xlsx","34","Site 11","F5",34,"41596","31-087-2012",4028,75,0.954785185185185,"Alta",23.211147,70.002317,1899-12-31 23:07:12,1.09111111111111,NA,4.1,"3","M","Empty","Yes","No",3.51065095799119,6.19421635130311
"244","319",62,"Arthropoda","Lucilia cuprina","Invertebrates/D40.xlsx","40","Site 10","F4",40,"41560","8-148-2012",3014,65,1.09749658625398,"Bugøynes",29.673126,69.987245,1899-12-31 03:07:12,0.905925926,NA,1.9,"3","M","Fish","Yes","NA",3.58796296296296,72.3958333333333
"245","327",26,"Arthropoda","Lucilia cuprina","Invertebrates/D42.xlsx","42","Site 8","F10",42,"41488","81-085-2012",2534,60,1.17314814814815,"Andøya",15.619177,69.138241,2012-06-27 00:00:00,0.799444444444445,NA,2.4,"2","M","Empty","No","Yes",1.43964562569214,5.59246954595792
"246","340",930,"Arthropoda","Lucilia cuprina","Invertebrates/D45.xlsx","45","Site 11","F7",45,"41598","31-002-2012",2201,59,1.07167724061369,"Alta",23.211147,70.002317,1899-12-31 02:08:12,1.09111111111111,NA,1.7,"2","M","Fish","No","No",4.05052264808362,40.6837979094077
"247","359",86,"Arthropoda","Lucilia cuprina","Invertebrates/D51.xlsx","51","Site 6","F15",51,"41438","22-008-2012",2480,60,1.14814814814815,"Nordkapp",26.14643,70.953424,2012-07-18 00:00:00,0.530925926,NA,2,"3","M","Fish","No","No",1.3325069724202,9.12612333436628
"248","373",124,"Arthropoda","Lucilia cuprina","Invertebrates/D65.xlsx","65","Site 11","F9",65,"41597","31-005-2012",3102,69,0.944266367131494,"Alta",23.211147,70.002317,1899-12-31 03:08:12,1.09111111111111,"Mangler fettfinne",1.4,"2","M","Empty","No","No",1.63502109704641,3.74472573839662
"249","413",40,"Arthropoda","Lucilia cuprina","Invertebrates/D79.xlsx","79","Site 7","F19",79,"41461","38-239-2012",2838,64,1.08261108398438,"Månes/Tosken",16.957545,69.341588,2012-07-04 00:00:00,0.591111111111111,NA,1.7,"2","M","Fish","No","No",0.797130330809087,6.73575129533679
"250","437",60,"Arthropoda","Lucilia cuprina","Invertebrates/D83.xlsx","83","Site 11","F15",83,"41591","31-082-2012",2907,65,1.05853436504324,"Alta",23.211147,70.002317,1899-12-31 20:07:12,1.09111111111111,NA,2.7,"3","M","Fish","No","No",1.54559505409583,39.5157135497166
"251","463",148,"Arthropoda","Lucilia cuprina","Invertebrates/D90.xlsx","90","Site 11","F18",90,"41579","31-009-2012",3212,67.5,1.04439363918102,"Alta",23.211147,70.002317,1899-12-31 03:08:12,1.09111111111111,NA,2.3,"3","M","Fish","No","No",0.912341264948835,49.6979410676859
"252","471",24,"Arthropoda","Lucilia cuprina","Invertebrates/D92.xlsx","92","Site 7","F23",92,"41470","38-321-2012",2837,66.5,0.96470471220167,"Månes/Tosken",16.957545,69.341588,2012-07-18 00:00:00,0.591111111111111,NA,3.4,"2","F","Empty","No","Yes",0.717274357441722,4.66228332337119
"253","483",282,"Arthropoda","Lucilia cuprina","Invertebrates/MG104.xlsx","104","Site 10","F14",104,"41548","8-110-2012",2161,62,0.906733577254876,"Bugøynes",29.673126,69.987245,1900-01-01 04:06:12,0.905925926,NA,1.6,"3","M","NA","NA","NA",0.716754778365189,16.7929036193575
"254","533",1166,"Arthropoda","Lucilia cuprina","Invertebrates/MG98.xlsx","98","Site 7","F26",98,"41472","38-355-2012",3094,64,1.18026733398438,"Månes/Tosken",16.957545,69.341588,2012-07-18 00:00:00,0.591111111111111,NA,2.7,"2","M","Fish","Yes","No",5.30289248681099,15.6130616700018
"255","117",72,"Nematoda","Loa loa","Invertebrates/D114.xlsx","114","Site 10","F20",114,"41563","8-061-2012",2919,67,0.97053161459355,"Bugøynes",29.673126,69.987245,1900-01-01 03:06:12,0.905925926,NA,1.9,"2","F","Fish","Yes","NA",0.52128583840139,81.9287576020852
"256","478",758,"Arthropoda","Leptinotarsa decemlineata","Invertebrates/MG104.xlsx","104","Site 10","F14",104,"41548","8-110-2012",2161,62,0.906733577254876,"Bugøynes",29.673126,69.987245,1900-01-01 04:06:12,0.905925926,NA,1.6,"3","M","NA","NA","NA",1.92659617730785,18.114579097194
"257","200",40,"Arthropoda","Ixodes scapularis","Invertebrates/D22.xlsx","22","Site 6","F6",22,"41444","22-003-2012",3594,67,1.19496081632382,"Nordkapp",26.14643,70.953424,2012-07-17 00:00:00,0.530925926,NA,2.1,"2","M","Empty","Yes","No",0.104832791697243,25.893699549219
"258","380",28,"Arthropoda","Ixodes scapularis","Invertebrates/D69.xlsx","69","Site 8","F19",69,"41491","81-111-2012",2973,68,0.945514451455323,"Andøya",15.619177,69.138241,2012-07-12 00:00:00,0.799444444444445,NA,1.2,"2","M","Empty","Yes","Yes",3.8781163434903,45.983379501385
"259","499",28,"Arthropoda","Ixodes scapularis","Invertebrates/MG104.xlsx","104","Site 10","F14",104,"41548","8-110-2012",2161,62,0.906733577254876,"Bugøynes",29.673126,69.987245,1900-01-01 04:06:12,0.905925926,NA,1.6,"3","M","NA","NA","NA",0.0711671411142741,19.113460756405
"260","547",36,"Arthropoda","Ixodes scapularis","Invertebrates/MG98.xlsx","98","Site 7","F26",98,"41472","38-355-2012",3094,64,1.18026733398438,"Månes/Tosken",16.957545,69.341588,2012-07-18 00:00:00,0.591111111111111,NA,2.7,"2","M","Fish","Yes","No",0.16372566854648,18.3463707476806
"261","94",52,"Platyhelminthes","Hymenolepis diminuta","Invertebrates/D112.xlsx","112","Site 10","F18",112,"41549","8-016-2012",3352,71,0.936545677556711,"Bugøynes",29.673126,69.987245,1900-01-01 02:06:12,0.905925926,NA,2.6,"1","F","Krill","Yes","NA",0.928903179707038,61.9506966773848
"262","234",46,"Platyhelminthes","Hymenolepis diminuta","Invertebrates/D31.xlsx","31","Site 10","F2",31,"41551","8-042-2012",3362,71,0.939339668241546,"Bugøynes",29.673126,69.987245,1900-01-01 03:06:12,0.905925926,NA,2.3,"3","M","NA","Yes","NA",2.51091703056769,65.1200873362445
"263","322",22,"Platyhelminthes","Hymenolepis diminuta","Invertebrates/D40.xlsx","40","Site 10","F4",40,"41560","8-148-2012",3014,65,1.09749658625398,"Bugøynes",29.673126,69.987245,1899-12-31 03:07:12,0.905925926,NA,1.9,"3","M","Fish","Yes","NA",1.27314814814815,74.8263888888889
"264","420",22,"Platyhelminthes","Hymenolepis diminuta","Invertebrates/D81.xlsx","81","Site 10","F8",81,"41557","8-135-2012",3010,69,0.916261046120502,"Bugøynes",29.673126,69.987245,1900-01-01 05:06:12,0.905925926,NA,2.2,"2","F","Krill","Yes","NA",1.77133655394525,85.5877616747182
"265","525",20,"Platyhelminthes","Hymenolepis diminuta","Invertebrates/MG54.xlsx","54","Site 8","F14",54,"41504","81-082-2012",3422,72,0.916816700960219,"Andøya",15.619177,69.138241,2012-06-27 00:00:00,0.799444444444445,NA,3.1,"2","F","Fish","No","Yes",2.65957446808511,9.57446808510638
"266","14",100,"Cnidaria","Hydra vulgaris","Invertebrates/D10.xlsx","10","Site 11","F2",10,"41594","31-068-2012",4216,73,1.08375726510667,"Alta",23.211147,70.002317,1899-12-31 11:07:12,1.09111111111111,NA,2.7,"2","M","Fish","Yes","No",0.036952183874067,8.38371147734831
"267","40",38,"Cnidaria","Hydra vulgaris","Invertebrates/D100.xlsx","100","Site 7","F27",100,"41473","38-324-2012",3062,63,1.22456978088119,"Månes/Tosken",16.957545,69.341588,2012-07-18 00:00:00,0.591111111111111,NA,2.8,"4","M","Empty","No","No",0.0910703158702008,24.0497531515122
"268","114",200,"Cnidaria","Hydra vulgaris","Invertebrates/D114.xlsx","114","Site 10","F20",114,"41563","8-061-2012",2919,67,0.97053161459355,"Bugøynes",29.673126,69.987245,1900-01-01 03:06:12,0.905925926,NA,1.9,"2","F","Fish","Yes","NA",1.44801621778164,82.9134086301767
"269","146",32,"Cnidaria","Hydra vulgaris","Invertebrates/D17.xlsx","17","Site 8","F5",17,"41495","81-108-2012",3446,76,0.78500874763085,"Andøya",15.619177,69.138241,2012-07-12 00:00:00,0.799444444444445,NA,3,"3","F","Empty","Yes","No",0.366720146688059,28.9021315608526
